address,content_count,in,out,peers_connected,peers_good,peers_total,time
1Lzu3HBELK2Mp6qBmrYxum1zwxpTpDAnZA,1,90029,0,3,3,23,1457967184.72
1KQ9re46CXrBZhsHLnihgmPjBBr2b8bNKC,1,2122333,0,1,3,24,1457967184.72
1BrgXu4E6jzdtvwec9oEU5Fir7355yeJF3,10,417196,2348,2,4,24,1457967184.72
15cFtCNHwoSd9TJhgVnncTgETzJceKYmeK,1,1126,0,3,5,23,1457967184.72
16kjT7s5mUM83uJ6cUKmkEAswJye1tEd3C,1,364189,0,2,3,33,1457967184.72
17Vc4FxokFp67xxqKXR9AcfYBMjzFwgNKF,2,1461627,0,2,3,26,1457967184.72
1f7FYxZWSZ5YG7Nd8sGsHcWEQgvdnVvQF,1,237335,379302,6,8,48,1457967184.72
15duv81kQ7PvRc7KfVD9k3tYHU1KBMo7uW,1,35348,0,2,4,34,1457967184.72
16ybaY9D2XhhCk5GqjpAmBXJ7DXcsMtrkH,4,405039,0,3,5,19,1457967184.72
1NXZEk3SupketTvbRxaXCERa1E9Es9hi4a,1,6148938,0,3,4,31,1457967184.72
1Kr2j7wsM8NpQYCjgR6ccxHLuQmjdnVqD,8,388906,0,2,3,23,1457967184.72
13nELCDhPs8rT4EqF1HRGvfPPRCGELKRqD,11,3592952,0,1,3,25,1457967184.72
1ZeroeuDnL2jNS6t1epQa1SPvC91KG8ER,107,1486270,3759,16,18,96,1457967184.72
1KFARPHaH3JoXeUcjwMx3vFM5q7i1zQGav,1,20091,0,3,5,9,1457967184.72
13RhXecmBH34X44Nohf2qMogZKH7KzoG78,6,405843,0,3,3,5,1457967184.72
1DXDDPLAvZNrEg4wzsX8CJqAzZvQ9G1Rvj,4,379966,0,2,8,13,1457967184.72
1TaLk3zM7ZRskJvrh3ZNCDVGXvkJusPKQ,329,234616,0,3,5,18,1457967184.72
1DZpN7BRvJ4x6XrkJjQfGv1LRShsWci6Pc,6,429428,0,3,8,22,1457967184.72
1FMeSorqAS8Kq5E5XJpGGBJ8Qb2CxXhaYb,10,375225,898661,3,8,14,1457967184.72
1BCXs4U5Vjh5pE53iZ81zKVNfQRro8ZNdT,1,1133208,0,11,12,42,1457967184.72
1NpCZF573u5vW6iUy7xQzFsv7zCYJysfiK,1,5565,0,2,6,10,1457967184.72
1Apr5ba6u9Nz6eFASmFrefGvyBKkM76QgE,86,27496179,120070496,11,14,61,1457967184.72
1KdF3z61jUqqcfLnufJJs8MbuHwfQwjS89,5,416191,0,3,7,18,1457967184.72
12PMGTrJoEzsdAUJntWtYM3TZrVzqp3dBP,8,89256,6029,6,7,8,1457967184.72
16rELcbeZ7GY7X8teezU2EVSdpQpc7WPjF,1,707187,0,3,3,30,1457967184.72
1CpGZyfbUBBV5uXUoY653wVoqZFRojbEzd,16,456639,0,8,8,31,1457967184.72
1HzKesHsWG3N96CfW9eC2aL9VKY7EDm2Zj,11,8400398,123532,3,12,22,1457967184.72
186THqMWuptrZxq1rxzpguAivK3Bs6z84o,662,3266802,1210082,7,7,220,1457967184.72
17VFQ2Tnoa6oX94LnvDAYm7BkaMa2GxaDN,1,98170,0,3,8,12,1457967184.72
1HR2mJHeC1vs3XTTcX2X6BDcdRZZDNXZKV,20,1667385,565210,12,13,61,1457967184.72
1CGn7MNajfkAeN11bjKVG9vmDGqA8qv74S,1,32400,0,1,2,3,1457967184.72
1AHd759ohsgzr4NZC7cpSu1UuxjYukhx1m,1,2451252,0,3,5,11,1457967184.72
1Ae4HEA5meVoUtVsYnS4jLP6D4Q9D6Gez1,1,9092,0,3,5,9,1457967184.72
12WY4MGfJDjuBjj692q9x4TH8S5fsfaMtm,1,49609,0,10,10,65,1457967184.72
1N9mhMhyXo4nfzuVRnWQiF328ZR4AmGEVt,2,1461362,0,3,7,9,1457967184.72
16awv1xD5Hpxc4Q3f9tsSZ9MF6sSSdqF7p,12,453147,0,2,9,13,1457967184.72
1Kp5xdjQyrPth5mEJsn6NDBKZxcaeYz86N,36,2404936,16132,12,14,45,1457967184.72
1KzDGFWuVgniDVaKBdS1cY91FZBQeKbZMn,87,406718,0,7,7,40,1457967184.72
address,content_count,in,out,peers_connected,peers_good,peers_total,time
1MNb8vJAyyYEhmn5Lo962DttpGE7NYp4Yp,7,5922569,91,2,3,28,1457967244.73
165eqHdoQfyf7CVGqtVCGNDvMBZhwVSJBL,49,1832181,15153,2,5,31,1457967244.73
1Gfey7wVXXg1rxk751TBTxLJwhddDNfcdp,1,166977939,137858190,2,5,218,1457967244.73
18LCHTNzfWRSuABmpTd2rqZG71LLcXhgHE,1,2415,979,2,3,20,1457967244.73
16LWwkDHxYzxT1XsQm3sxjG43BqzovVAJT,2,360846,0,0,3,24,1457967244.73
1Q7dKG1kLuGfUwKdwbVfC7sKo7hEF5nbEr,4,4525210,0,7,11,44,1457967244.73
1Gif7PqWTzVWDQ42Mo7np3zXmGAo3DXc7h,465,59797553,18068413,6,10,170,1457967244.73
13dFL5m6hf9e82JrBUWiTBdTtbdoHJEUM4,1,36506,0,0,4,20,1457967244.73
1K5CGPwisBNFoWRThY9ZLfeJVqN757aLke,1,120777,0,1,3,33,1457967244.73
1LtvsjbtQ2tY7SCtCZzC4KhErqEK3bXD4n,51,2646288,10447,6,10,49,1457967244.73
13rV6Z9HjvFMjioh7qUVWsaNzHDeAU3sb5,3,582344,0,3,5,32,1457967244.73
1Vp5LH4wegCaqeB72yMw2jgNdVm4aR7ET,69,2095496,10416,15,20,59,1457967244.73
1HAFn2Rg9VPtyzq7dixenHD9sekiX9Pzv3,2,3902611,0,3,5,33,1457967244.73
1K28kQFMquNzto2iQf4GGjr6oFUbC1NddE,118,5281196,1050781,13,17,60,1457967244.73
17T9yUUqAkboMP2hjwSafrHkuMgApuXAmR,3,1441384,0,2,5,18,1457967244.73
16g8mFUtLsQBM6bPMJ6xEEQWLWAufnzEXA,2,418643,0,1,5,8,1457967244.73
1TaLkFrMwvbNsooF4ioKAY9EuxTBTjipT,1467,28244761,11564206,8,13,228,1457967244.73
163ZAwi5BcGBm6UEwdJF1pkcejDMCT1kAj,1,29598939,0,2,5,26,1457967244.73
148or6yKMeNV4qdmKyCtpaNiFAeU1cccCw,1,985718,284758,4,6,19,1457967244.73
1MaiL5gfBM1cyb4a8e3iiL8L5gXmoAJu27,3291,244271874,267498486,8,10,223,1457967244.73
1PwzQR48SRYjQ5a2LAehD5QQaKnPHiQxi8,3,2448232,5356,2,3,24,1457967244.73
1Cec5T5m7woi3xdEWHZ9eV66j6BEmrE5xx,1,0,0,1,1,1,1457967244.73
18JPEXtjZ4fxQ4BgCwCigVfTAk2opAnoD8,4,428005,546,2,6,20,1457967244.73
14y3fN1A214HYdKe5f6WnQdfT3PdKLSAJo,1,37173,0,5,8,39,1457967244.73
16Px6Jf5u2wsrrhe1opM1VwZFWqrnB9fwN,8,39218665,0,2,6,21,1457967244.73
1Name2NXVi1RDPDgf5617UoW7xA6YrhM9F,1,1551505,181035,6,7,326,1457967244.73
1F6u3BdECcupyy7mraLGsko56XUCS38DBr,1,61479,32768,2,4,21,1457967244.73
17Kom2G5qNDc6NaQwv445h1gFzxkY3ZtZe,1,2215035,0,3,5,38,1457967244.73
1EUGheuNTLTg5SBi2Dao2TkKURkwQBCSgd,6,340821,136112,2,2,6,1457967244.73
1Mr5rX9TauvaGReB4RjCaE6D37FJQaY5Ba,1,446790,0,7,10,80,1457967244.73
1ErLDXv36Kd2CQvkr3ZMsnRcLg8ixnUxq4,1,5036770,0,2,3,26,1457967244.73
1BrodevWLcCZNwcdQK9v2FknSBUhK281oT,1,19132398,1974,2,4,28,1457967244.73
1C2JhCunGLtvyX56nQ88tcb87WnXspjWN,55,114423179,1261219,19,25,55,1457967244.73
1FhhawHHvgLg5LS1w3w7DxT8KJSPihG9Cv,1,65977,0,2,3,29,1457967244.73
1BLogC9LN4oPDcruNz3qo1ysa133E9AGg8,174,3969323,3906,13,15,195,1457967244.73
1CiAFnnf6kb2G1GzDV1FhttTWNxCa4mShn,23,3484334,2708277,4,5,37,1457967244.73
13NS3rSzCTpAYtH997rphfZDaWRypyjwnU,1,3072275,20480,4,5,40,1457967244.73
1NpNCPyBpZaGe9BdhuVAkwqVZXg8Hy7VB,24,17180198,40525,5,5,46,1457967244.73
14weBe8CQHen9U1LG4gE2bxg76QMCGsQoS,16,3782529,0,3,5,36,1457967244.73
192dZ1EG5tU7PnCfuwGMDEBrr2eLqvs4t3,105,229346073,70919387,24,27,150,1457967244.73
13x71nc7fju6afMqpEPfcu3Gx9Z5hNhH48,14,13601223,0,3,6,38,1457967244.73
1LC3ryygCrv94ZK4Nk8ELW6vE1hKwopE8T,1,295744,0,4,5,42,1457967244.73
1B3MjcF3y7UiSMgevjnso5JVNFMz2ci2ME,1,0,0,1,1,1,1457967244.73
12mZD7GPDjmeBYcLtMTP1v6Lic4kzetmL5,1,3547,0,6,8,41,1457967244.73
1iD5ZQJMNXu43w1qLB8sfdHVKppVMduGz,1,73844243,74241879,13,15,205,1457967244.73
17wNH5uEUyWhGT8rDrABdJrJ4udGLtC9oJ,1,8810,0,1,3,24,1457967244.73
138R53t3ZW7KDfSfxVpWUsMXgwUnsDNXLP,13,1839762,347059,10,13,24,1457967244.73
1Nepe91gkzrRbPXE1LKaAQm42ERoiAUhhu,1,2297638,0,3,3,27,1457967244.73
1Lod6THUt6v6ebZdBF2voYMk2QfvLvPm4q,1,14904240,0,2,5,33,1457967244.73
1HeLLo4uzjaLetFx6NH3PMwFP3qbRbTf3D,1,893763,446322,3,4,239,1457967244.73
1KWy8mTjFvviLWwkmUWUZZosxgpYEK8rUq,4,1122098,57029,2,4,16,1457967244.73
1MgHVPCE1ve6QfKrgsqCURzRj72HrRWioz,59,890457,192095,5,7,46,1457967244.73
1AzAFRKvba4f3yMqYCaHhW9G5rnDFrhnAn,1,29456,3087,1,3,29,1457967244.73
1Lzu3HBELK2Mp6qBmrYxum1zwxpTpDAnZA,1,90029,0,3,3,23,1457967244.73
1KQ9re46CXrBZhsHLnihgmPjBBr2b8bNKC,1,2122333,0,1,3,24,1457967244.73
1BrgXu4E6jzdtvwec9oEU5Fir7355yeJF3,10,417196,2348,2,4,24,1457967244.73
15cFtCNHwoSd9TJhgVnncTgETzJceKYmeK,1,1126,0,3,5,23,1457967244.73
16kjT7s5mUM83uJ6cUKmkEAswJye1tEd3C,1,364189,0,2,3,33,1457967244.73
17Vc4FxokFp67xxqKXR9AcfYBMjzFwgNKF,2,1461627,0,2,3,26,1457967244.73
1f7FYxZWSZ5YG7Nd8sGsHcWEQgvdnVvQF,1,237335,379302,6,8,48,1457967244.73
15duv81kQ7PvRc7KfVD9k3tYHU1KBMo7uW,1,35348,0,2,4,34,1457967244.73
16ybaY9D2XhhCk5GqjpAmBXJ7DXcsMtrkH,4,405039,0,3,5,19,1457967244.73
1NXZEk3SupketTvbRxaXCERa1E9Es9hi4a,1,6148938,0,3,4,31,1457967244.73
1Kr2j7wsM8NpQYCjgR6ccxHLuQmjdnVqD,8,388906,0,2,3,23,1457967244.73
13nELCDhPs8rT4EqF1HRGvfPPRCGELKRqD,11,3592952,0,1,3,25,1457967244.73
1ZeroeuDnL2jNS6t1epQa1SPvC91KG8ER,107,1486270,3759,16,18,101,1457967244.73
1KFARPHaH3JoXeUcjwMx3vFM5q7i1zQGav,1,20091,0,3,5,9,1457967244.73
13RhXecmBH34X44Nohf2qMogZKH7KzoG78,6,405843,0,3,3,5,1457967244.73
1DXDDPLAvZNrEg4wzsX8CJqAzZvQ9G1Rvj,4,379966,0,2,8,13,1457967244.73
1TaLk3zM7ZRskJvrh3ZNCDVGXvkJusPKQ,329,234616,0,3,5,18,1457967244.73
1DZpN7BRvJ4x6XrkJjQfGv1LRShsWci6Pc,6,429428,0,3,8,22,1457967244.73
1FMeSorqAS8Kq5E5XJpGGBJ8Qb2CxXhaYb,10,375225,898661,3,8,14,1457967244.73
1BCXs4U5Vjh5pE53iZ81zKVNfQRro8ZNdT,1,1133208,0,11,12,43,1457967244.73
1NpCZF573u5vW6iUy7xQzFsv7zCYJysfiK,1,5565,0,2,6,10,1457967244.73
1Apr5ba6u9Nz6eFASmFrefGvyBKkM76QgE,86,27496179,120070496,11,14,61,1457967244.73
1KdF3z61jUqqcfLnufJJs8MbuHwfQwjS89,5,416191,0,3,7,18,1457967244.73
12PMGTrJoEzsdAUJntWtYM3TZrVzqp3dBP,8,89256,6029,6,7,8,1457967244.73
16rELcbeZ7GY7X8teezU2EVSdpQpc7WPjF,1,707187,0,3,3,30,1457967244.73
1CpGZyfbUBBV5uXUoY653wVoqZFRojbEzd,16,456639,0,8,8,31,1457967244.73
1HzKesHsWG3N96CfW9eC2aL9VKY7EDm2Zj,11,8400398,123532,3,12,22,1457967244.73
186THqMWuptrZxq1rxzpguAivK3Bs6z84o,662,3266802,1210082,7,7,220,1457967244.73
17VFQ2Tnoa6oX94LnvDAYm7BkaMa2GxaDN,1,98170,0,3,8,12,1457967244.73
1HR2mJHeC1vs3XTTcX2X6BDcdRZZDNXZKV,20,1667385,565210,12,13,61,1457967244.73
1CGn7MNajfkAeN11bjKVG9vmDGqA8qv74S,1,32400,0,1,2,3,1457967244.73
1AHd759ohsgzr4NZC7cpSu1UuxjYukhx1m,1,2451252,0,3,5,11,1457967244.73
1Ae4HEA5meVoUtVsYnS4jLP6D4Q9D6Gez1,1,9092,0,3,5,9,1457967244.73
12WY4MGfJDjuBjj692q9x4TH8S5fsfaMtm,1,49609,0,10,10,66,1457967244.73
1N9mhMhyXo4nfzuVRnWQiF328ZR4AmGEVt,2,1461362,0,3,7,9,1457967244.73
16awv1xD5Hpxc4Q3f9tsSZ9MF6sSSdqF7p,12,453147,0,2,9,13,1457967244.73
1Kp5xdjQyrPth5mEJsn6NDBKZxcaeYz86N,36,2404936,16132,12,14,45,1457967244.73
1KzDGFWuVgniDVaKBdS1cY91FZBQeKbZMn,87,406718,0,7,7,40,1457967244.73
address,content_count,in,out,peers_connected,peers_good,peers_total,time
1MNb8vJAyyYEhmn5Lo962DttpGE7NYp4Yp,7,5922569,91,2,3,28,1457967304.75
165eqHdoQfyf7CVGqtVCGNDvMBZhwVSJBL,50,1832478,15153,9,12,29,1457967304.75
1Gfey7wVXXg1rxk751TBTxLJwhddDNfcdp,1,166977939,137858190,2,5,218,1457967304.75
18LCHTNzfWRSuABmpTd2rqZG71LLcXhgHE,1,2415,979,2,3,20,1457967304.75
16LWwkDHxYzxT1XsQm3sxjG43BqzovVAJT,2,360846,0,0,3,24,1457967304.75
1Q7dKG1kLuGfUwKdwbVfC7sKo7hEF5nbEr,4,4525210,0,7,11,44,1457967304.75
1Gif7PqWTzVWDQ42Mo7np3zXmGAo3DXc7h,465,59797553,18068413,6,10,170,1457967304.75
13dFL5m6hf9e82JrBUWiTBdTtbdoHJEUM4,1,36506,0,0,4,20,1457967304.75
1K5CGPwisBNFoWRThY9ZLfeJVqN757aLke,1,120777,0,1,3,33,1457967304.75
1LtvsjbtQ2tY7SCtCZzC4KhErqEK3bXD4n,51,2646288,10447,6,10,49,1457967304.75
13rV6Z9HjvFMjioh7qUVWsaNzHDeAU3sb5,3,582344,0,3,5,32,1457967304.75
1Vp5LH4wegCaqeB72yMw2jgNdVm4aR7ET,69,2095496,10416,15,20,59,1457967304.75
1HAFn2Rg9VPtyzq7dixenHD9sekiX9Pzv3,2,3902611,0,3,5,33,1457967304.75
1K28kQFMquNzto2iQf4GGjr6oFUbC1NddE,118,5295728,1050781,13,17,60,1457967304.75
17T9yUUqAkboMP2hjwSafrHkuMgApuXAmR,3,1441384,0,2,5,18,1457967304.75
16g8mFUtLsQBM6bPMJ6xEEQWLWAufnzEXA,2,418643,0,1,5,8,1457967304.75
1TaLkFrMwvbNsooF4ioKAY9EuxTBTjipT,1467,28259929,11564206,8,13,228,1457967304.75
163ZAwi5BcGBm6UEwdJF1pkcejDMCT1kAj,1,29598939,0,2,5,26,1457967304.75
148or6yKMeNV4qdmKyCtpaNiFAeU1cccCw,1,985718,284758,4,6,19,1457967304.75
1MaiL5gfBM1cyb4a8e3iiL8L5gXmoAJu27,3291,244271874,267498486,8,10,223,1457967304.75
1PwzQR48SRYjQ5a2LAehD5QQaKnPHiQxi8,3,2448232,5356,2,3,24,1457967304.75
1Cec5T5m7woi3xdEWHZ9eV66j6BEmrE5xx,1,0,0,1,1,1,1457967304.75
18JPEXtjZ4fxQ4BgCwCigVfTAk2opAnoD8,4,428005,546,2,6,20,1457967304.75
14y3fN1A214HYdKe5f6WnQdfT3PdKLSAJo,1,37173,0,5,8,39,1457967304.75
16Px6Jf5u2wsrrhe1opM1VwZFWqrnB9fwN,8,39218665,0,2,6,21,1457967304.75
1Name2NXVi1RDPDgf5617UoW7xA6YrhM9F,1,1551505,181035,6,7,326,1457967304.75
1F6u3BdECcupyy7mraLGsko56XUCS38DBr,1,61479,32768,2,4,21,1457967304.75
17Kom2G5qNDc6NaQwv445h1gFzxkY3ZtZe,1,2215035,0,3,5,38,1457967304.75
1EUGheuNTLTg5SBi2Dao2TkKURkwQBCSgd,6,340821,136112,2,2,6,1457967304.75
1Mr5rX9TauvaGReB4RjCaE6D37FJQaY5Ba,1,446790,0,7,10,80,1457967304.75
1ErLDXv36Kd2CQvkr3ZMsnRcLg8ixnUxq4,1,5036770,0,2,3,26,1457967304.75
1BrodevWLcCZNwcdQK9v2FknSBUhK281oT,1,19132398,1974,2,4,28,1457967304.75
1C2JhCunGLtvyX56nQ88tcb87WnXspjWN,55,114423179,1261219,19,25,55,1457967304.75
1FhhawHHvgLg5LS1w3w7DxT8KJSPihG9Cv,1,65977,0,2,3,29,1457967304.75
1BLogC9LN4oPDcruNz3qo1ysa133E9AGg8,174,3969323,3906,13,15,195,1457967304.75
1CiAFnnf6kb2G1GzDV1FhttTWNxCa4mShn,23,3484334,2708277,4,5,37,1457967304.75
13NS3rSzCTpAYtH997rphfZDaWRypyjwnU,1,3072275,20480,4,5,40,1457967304.75
1NpNCPyBpZaGe9BdhuVAkwqVZXg8Hy7VB,24,17180198,40525,5,5,46,1457967304.75
14weBe8CQHen9U1LG4gE2bxg76QMCGsQoS,16,3782529,0,3,5,36,1457967304.75
192dZ1EG5tU7PnCfuwGMDEBrr2eLqvs4t3,105,229346073,70919387,24,27,150,1457967304.75
13x71nc7fju6afMqpEPfcu3Gx9Z5hNhH48,14,13601223,0,3,6,38,1457967304.75
1LC3ryygCrv94ZK4Nk8ELW6vE1hKwopE8T,1,295744,0,4,5,42,1457967304.75
1B3MjcF3y7UiSMgevjnso5JVNFMz2ci2ME,1,0,0,1,1,1,1457967304.75
12mZD7GPDjmeBYcLtMTP1v6Lic4kzetmL5,1,3547,0,6,8,41,1457967304.75
1iD5ZQJMNXu43w1qLB8sfdHVKppVMduGz,1,73844243,74241879,13,15,205,1457967304.75
17wNH5uEUyWhGT8rDrABdJrJ4udGLtC9oJ,1,8810,0,1,3,24,1457967304.75
138R53t3ZW7KDfSfxVpWUsMXgwUnsDNXLP,13,1839762,347059,10,13,24,1457967304.75
1Nepe91gkzrRbPXE1LKaAQm42ERoiAUhhu,1,2297638,0,3,3,27,1457967304.75
1Lod6THUt6v6ebZdBF2voYMk2QfvLvPm4q,1,14904240,0,2,5,33,1457967304.75
1HeLLo4uzjaLetFx6NH3PMwFP3qbRbTf3D,1,893763,446322,3,4,239,1457967304.75
1KWy8mTjFvviLWwkmUWUZZosxgpYEK8rUq,4,1122098,57029,2,4,16,1457967304.75
1MgHVPCE1ve6QfKrgsqCURzRj72HrRWioz,59,890457,192095,5,7,46,1457967304.75
1AzAFRKvba4f3yMqYCaHhW9G5rnDFrhnAn,1,29456,3087,1,3,29,1457967304.75
1Lzu3HBELK2Mp6qBmrYxum1zwxpTpDAnZA,1,90029,0,3,3,23,1457967304.75
1KQ9re46CXrBZhsHLnihgmPjBBr2b8bNKC,1,2122333,0,1,3,24,1457967304.75
1BrgXu4E6jzdtvwec9oEU5Fir7355yeJF3,10,417196,2348,2,4,24,1457967304.75
15cFtCNHwoSd9TJhgVnncTgETzJceKYmeK,1,1126,0,3,5,23,1457967304.75
16kjT7s5mUM83uJ6cUKmkEAswJye1tEd3C,1,364189,0,2,3,33,1457967304.75
17Vc4FxokFp67xxqKXR9AcfYBMjzFwgNKF,2,1461627,0,2,3,26,1457967304.75
1f7FYxZWSZ5YG7Nd8sGsHcWEQgvdnVvQF,1,237335,379302,6,8,48,1457967304.75
15duv81kQ7PvRc7KfVD9k3tYHU1KBMo7uW,1,35348,0,2,4,34,1457967304.75
16ybaY9D2XhhCk5GqjpAmBXJ7DXcsMtrkH,4,405039,0,3,5,19,1457967304.75
1NXZEk3SupketTvbRxaXCERa1E9Es9hi4a,1,6148938,0,3,4,31,1457967304.75
1Kr2j7wsM8NpQYCjgR6ccxHLuQmjdnVqD,8,388906,0,2,3,23,1457967304.75
13nELCDhPs8rT4EqF1HRGvfPPRCGELKRqD,11,3592952,0,1,3,25,1457967304.75
1ZeroeuDnL2jNS6t1epQa1SPvC91KG8ER,107,1486270,3759,16,18,101,1457967304.75
1KFARPHaH3JoXeUcjwMx3vFM5q7i1zQGav,1,20091,0,3,5,9,1457967304.75
13RhXecmBH34X44Nohf2qMogZKH7KzoG78,6,405843,0,3,3,5,1457967304.75
1DXDDPLAvZNrEg4wzsX8CJqAzZvQ9G1Rvj,4,379966,0,2,8,13,1457967304.75
1TaLk3zM7ZRskJvrh3ZNCDVGXvkJusPKQ,329,234616,0,3,5,18,1457967304.75
1DZpN7BRvJ4x6XrkJjQfGv1LRShsWci6Pc,6,429428,0,3,8,22,1457967304.75
1FMeSorqAS8Kq5E5XJpGGBJ8Qb2CxXhaYb,10,375225,898661,3,8,14,1457967304.75
1BCXs4U5Vjh5pE53iZ81zKVNfQRro8ZNdT,1,1133208,0,11,12,43,1457967304.75
1NpCZF573u5vW6iUy7xQzFsv7zCYJysfiK,1,5565,0,2,6,10,1457967304.75
1Apr5ba6u9Nz6eFASmFrefGvyBKkM76QgE,86,27496179,120070496,11,14,61,1457967304.75
1KdF3z61jUqqcfLnufJJs8MbuHwfQwjS89,5,416191,0,3,7,18,1457967304.75
12PMGTrJoEzsdAUJntWtYM3TZrVzqp3dBP,8,89256,6029,6,7,8,1457967304.75
16rELcbeZ7GY7X8teezU2EVSdpQpc7WPjF,1,707187,0,3,3,30,1457967304.75
1CpGZyfbUBBV5uXUoY653wVoqZFRojbEzd,16,456639,0,8,8,31,1457967304.75
1HzKesHsWG3N96CfW9eC2aL9VKY7EDm2Zj,11,8400398,123532,3,12,22,1457967304.75
186THqMWuptrZxq1rxzpguAivK3Bs6z84o,662,3266802,1210082,7,7,220,1457967304.75
17VFQ2Tnoa6oX94LnvDAYm7BkaMa2GxaDN,1,98170,0,3,8,12,1457967304.75
1HR2mJHeC1vs3XTTcX2X6BDcdRZZDNXZKV,20,1667385,565210,12,13,61,1457967304.75
1CGn7MNajfkAeN11bjKVG9vmDGqA8qv74S,1,32400,0,1,2,3,1457967304.75
1AHd759ohsgzr4NZC7cpSu1UuxjYukhx1m,1,2451252,0,3,5,11,1457967304.75
1Ae4HEA5meVoUtVsYnS4jLP6D4Q9D6Gez1,1,9092,0,3,5,9,1457967304.75
12WY4MGfJDjuBjj692q9x4TH8S5fsfaMtm,1,49609,0,10,10,66,1457967304.75
1N9mhMhyXo4nfzuVRnWQiF328ZR4AmGEVt,2,1461362,0,3,7,9,1457967304.75
16awv1xD5Hpxc4Q3f9tsSZ9MF6sSSdqF7p,12,453147,0,2,9,13,1457967304.75
1Kp5xdjQyrPth5mEJsn6NDBKZxcaeYz86N,36,2404936,16132,12,14,45,1457967304.75
1KzDGFWuVgniDVaKBdS1cY91FZBQeKbZMn,87,406718,0,7,7,40,1457967304.75
address,content_count,in,out,peers_connected,peers_good,peers_total,time
1MNb8vJAyyYEhmn5Lo962DttpGE7NYp4Yp,7,5922569,91,2,3,28,1457967364.77
165eqHdoQfyf7CVGqtVCGNDvMBZhwVSJBL,50,1832478,15450,8,12,29,1457967364.77
1Gfey7wVXXg1rxk751TBTxLJwhddDNfcdp,1,166977939,137858190,2,5,218,1457967364.77
18LCHTNzfWRSuABmpTd2rqZG71LLcXhgHE,1,2415,979,2,3,20,1457967364.77
16LWwkDHxYzxT1XsQm3sxjG43BqzovVAJT,2,360846,0,0,3,24,1457967364.77
1Q7dKG1kLuGfUwKdwbVfC7sKo7hEF5nbEr,4,4525210,0,6,11,44,1457967364.77
1Gif7PqWTzVWDQ42Mo7np3zXmGAo3DXc7h,465,59797553,18068413,6,10,170,1457967364.77
13dFL5m6hf9e82JrBUWiTBdTtbdoHJEUM4,1,36506,0,0,4,20,1457967364.77
1K5CGPwisBNFoWRThY9ZLfeJVqN757aLke,1,120777,0,1,3,33,1457967364.77
1LtvsjbtQ2tY7SCtCZzC4KhErqEK3bXD4n,51,2646288,10447,6,10,49,1457967364.77
13rV6Z9HjvFMjioh7qUVWsaNzHDeAU3sb5,3,582344,0,3,5,32,1457967364.77
1Vp5LH4wegCaqeB72yMw2jgNdVm4aR7ET,69,2095496,10416,15,20,59,1457967364.77
1HAFn2Rg9VPtyzq7dixenHD9sekiX9Pzv3,2,3902611,0,3,5,33,1457967364.77
1K28kQFMquNzto2iQf4GGjr6oFUbC1NddE,118,5295728,1050781,13,17,60,1457967364.77
17T9yUUqAkboMP2hjwSafrHkuMgApuXAmR,3,1441384,0,2,5,18,1457967364.77
16g8mFUtLsQBM6bPMJ6xEEQWLWAufnzEXA,2,418643,0,1,5,8,1457967364.77
1TaLkFrMwvbNsooF4ioKAY9EuxTBTjipT,1467,28259929,11564206,8,13,228,1457967364.77
163ZAwi5BcGBm6UEwdJF1pkcejDMCT1kAj,1,29598939,0,2,5,26,1457967364.77
148or6yKMeNV4qdmKyCtpaNiFAeU1cccCw,1,985718,284758,4,6,19,1457967364.77
1MaiL5gfBM1cyb4a8e3iiL8L5gXmoAJu27,3291,244271874,267498486,8,10,223,1457967364.77
1PwzQR48SRYjQ5a2LAehD5QQaKnPHiQxi8,3,2448232,5356,2,3,24,1457967364.77
1Cec5T5m7woi3xdEWHZ9eV66j6BEmrE5xx,1,0,0,1,1,1,1457967364.77
18JPEXtjZ4fxQ4BgCwCigVfTAk2opAnoD8,4,428005,546,2,6,20,1457967364.77
14y3fN1A214HYdKe5f6WnQdfT3PdKLSAJo,1,37173,0,5,8,39,1457967364.77
16Px6Jf5u2wsrrhe1opM1VwZFWqrnB9fwN,8,39218665,0,2,6,21,1457967364.77
1Name2NXVi1RDPDgf5617UoW7xA6YrhM9F,1,1551505,181035,6,7,326,1457967364.77
1F6u3BdECcupyy7mraLGsko56XUCS38DBr,1,61479,32768,2,4,21,1457967364.77
17Kom2G5qNDc6NaQwv445h1gFzxkY3ZtZe,1,2215035,0,3,5,38,1457967364.77
1EUGheuNTLTg5SBi2Dao2TkKURkwQBCSgd,6,340821,136112,2,2,6,1457967364.77
1Mr5rX9TauvaGReB4RjCaE6D37FJQaY5Ba,1,446790,0,7,10,80,1457967364.77
1ErLDXv36Kd2CQvkr3ZMsnRcLg8ixnUxq4,1,5036770,0,2,3,26,1457967364.77
1BrodevWLcCZNwcdQK9v2FknSBUhK281oT,1,19132398,1974,2,4,28,1457967364.77
1C2JhCunGLtvyX56nQ88tcb87WnXspjWN,55,114423179,1261219,18,25,55,1457967364.77
1FhhawHHvgLg5LS1w3w7DxT8KJSPihG9Cv,1,65977,0,1,3,29,1457967364.77
1BLogC9LN4oPDcruNz3qo1ysa133E9AGg8,174,3969323,3906,13,15,195,1457967364.77
1CiAFnnf6kb2G1GzDV1FhttTWNxCa4mShn,23,3484334,2708277,4,5,37,1457967364.77
